date,red,blue,red_result,blue_result,outcome,round,time,format,r1_red_kd,r1_blue_kd,r1_red_tot_str_lnd,r1_red_tot_str_att,r1_blue_tot_str_lnd,r1_blue_tot_str_att,r1_red_td_lnd,r1_red_td_att,r1_blue_td_lnd,r1_blue_td_att,r1_red_sub_att,r1_blue_sub_att,r1_red_rev,r1_blue_rev,r1_red_ctrl,r1_blue_ctrl,r1_red_sig_str_lnd,r1_red_sig_str_att,r1_blue_sig_str_lnd,r1_blue_sig_str_att,r1_red_head_sig_str_lnd,r1_red_head_sig_str_att,r1_blue_head_sig_str_lnd,r1_blue_head_sig_str_att,r1_red_body_sig_str_lnd,r1_red_body_sig_str_att,r1_blue_body_sig_str_lnd,r1_blue_body_sig_str_att,r1_red_leg_sig_str_lnd,r1_red_leg_sig_str_att,r1_blue_leg_sig_str_lnd,r1_blue_leg_sig_str_att,r1_red_dist_sig_str_lnd,r1_red_dist_sig_str_att,r1_blue_dist_sig_str_lnd,r1_blue_dist_sig_str_att,r1_red_clch_sig_str_lnd,r1_red_clch_sig_str_att,r1_blue_clch_sig_str_lnd,r1_blue_clch_sig_str_att,r1_red_gnd_sig_str_lnd,r1_red_gnd_sig_str_att,r1_blue_gnd_sig_str_lnd,r1_blue_gnd_sig_str_att,r2_red_kd,r2_blue_kd,r2_red_tot_str_lnd,r2_red_tot_str_att,r2_blue_tot_str_lnd,r2_blue_tot_str_att,r2_red_td_lnd,r2_red_td_att,r2_blue_td_lnd,r2_blue_td_att,r2_red_sub_att,r2_blue_sub_att,r2_red_rev,r2_blue_rev,r2_red_ctrl,r2_blue_ctrl,r2_red_sig_str_lnd,r2_red_sig_str_att,r2_blue_sig_str_lnd,r2_blue_sig_str_att,r2_red_head_sig_str_lnd,r2_red_head_sig_str_att,r2_blue_head_sig_str_lnd,r2_blue_head_sig_str_att,r2_red_body_sig_str_lnd,r2_red_body_sig_str_att,r2_blue_body_sig_str_lnd,r2_blue_body_sig_str_att,r2_red_leg_sig_str_lnd,r2_red_leg_sig_str_att,r2_blue_leg_sig_str_lnd,r2_blue_leg_sig_str_att,r2_red_dist_sig_str_lnd,r2_red_dist_sig_str_att,r2_blue_dist_sig_str_lnd,r2_blue_dist_sig_str_att,r2_red_clch_sig_str_lnd,r2_red_clch_sig_str_att,r2_blue_clch_sig_str_lnd,r2_blue_clch_sig_str_att,r2_red_gnd_sig_str_lnd,r2_red_gnd_sig_str_att,r2_blue_gnd_sig_str_lnd,r2_blue_gnd_sig_str_att,r3_red_kd,r3_blue_kd,r3_red_tot_str_lnd,r3_red_tot_str_att,r3_blue_tot_str_lnd,r3_blue_tot_str_att,r3_red_td_lnd,r3_red_td_att,r3_blue_td_lnd,r3_blue_td_att,r3_red_sub_att,r3_blue_sub_att,r3_red_rev,r3_blue_rev,r3_red_ctrl,r3_blue_ctrl,r3_red_sig_str_lnd,r3_red_sig_str_att,r3_blue_sig_str_lnd,r3_blue_sig_str_att,r3_red_head_sig_str_lnd,r3_red_head_sig_str_att,r3_blue_head_sig_str_lnd,r3_blue_head_sig_str_att,r3_red_body_sig_str_lnd,r3_red_body_sig_str_att,r3_blue_body_sig_str_lnd,r3_blue_body_sig_str_att,r3_red_leg_sig_str_lnd,r3_red_leg_sig_str_att,r3_blue_leg_sig_str_lnd,r3_blue_leg_sig_str_att,r3_red_dist_sig_str_lnd,r3_red_dist_sig_str_att,r3_blue_dist_sig_str_lnd,r3_blue_dist_sig_str_att,r3_red_clch_sig_str_lnd,r3_red_clch_sig_str_att,r3_blue_clch_sig_str_lnd,r3_blue_clch_sig_str_att,r3_red_gnd_sig_str_lnd,r3_red_gnd_sig_str_att,r3_blue_gnd_sig_str_lnd,r3_blue_gnd_sig_str_att,r4_red_kd,r4_blue_kd,r4_red_tot_str_lnd,r4_red_tot_str_att,r4_blue_tot_str_lnd,r4_blue_tot_str_att,r4_red_td_lnd,r4_red_td_att,r4_blue_td_lnd,r4_blue_td_att,r4_red_sub_att,r4_blue_sub_att,r4_red_rev,r4_blue_rev,r4_red_ctrl,r4_blue_ctrl,r4_red_sig_str_lnd,r4_red_sig_str_att,r4_blue_sig_str_lnd,r4_blue_sig_str_att,r4_red_head_sig_str_lnd,r4_red_head_sig_str_att,r4_blue_head_sig_str_lnd,r4_blue_head_sig_str_att,r4_red_body_sig_str_lnd,r4_red_body_sig_str_att,r4_blue_body_sig_str_lnd,r4_blue_body_sig_str_att,r4_red_leg_sig_str_lnd,r4_red_leg_sig_str_att,r4_blue_leg_sig_str_lnd,r4_blue_leg_sig_str_att,r4_red_dist_sig_str_lnd,r4_red_dist_sig_str_att,r4_blue_dist_sig_str_lnd,r4_blue_dist_sig_str_att,r4_red_clch_sig_str_lnd,r4_red_clch_sig_str_att,r4_blue_clch_sig_str_lnd,r4_blue_clch_sig_str_att,r4_red_gnd_sig_str_lnd,r4_red_gnd_sig_str_att,r4_blue_gnd_sig_str_lnd,r4_blue_gnd_sig_str_att,r5_red_kd,r5_blue_kd,r5_red_tot_str_lnd,r5_red_tot_str_att,r5_blue_tot_str_lnd,r5_blue_tot_str_att,r5_red_td_lnd,r5_red_td_att,r5_blue_td_lnd,r5_blue_td_att,r5_red_sub_att,r5_blue_sub_att,r5_red_rev,r5_blue_rev,r5_red_ctrl,r5_blue_ctrl,r5_red_sig_str_lnd,r5_red_sig_str_att,r5_blue_sig_str_lnd,r5_blue_sig_str_att,r5_red_head_sig_str_lnd,r5_red_head_sig_str_att,r5_blue_head_sig_str_lnd,r5_blue_head_sig_str_att,r5_red_body_sig_str_lnd,r5_red_body_sig_str_att,r5_blue_body_sig_str_lnd,r5_blue_body_sig_str_att,r5_red_leg_sig_str_lnd,r5_red_leg_sig_str_att,r5_blue_leg_sig_str_lnd,r5_blue_leg_sig_str_att,r5_red_dist_sig_str_lnd,r5_red_dist_sig_str_att,r5_blue_dist_sig_str_lnd,r5_blue_dist_sig_str_att,r5_red_clch_sig_str_lnd,r5_red_clch_sig_str_att,r5_blue_clch_sig_str_lnd,r5_blue_clch_sig_str_att,r5_red_gnd_sig_str_lnd,r5_red_gnd_sig_str_att,r5_blue_gnd_sig_str_lnd,r5_blue_gnd_sig_str_att
20-Apr-13,Benson Henderson,Gilbert Melendez,W,L,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),0,0,23,32,10,32,0,0,1,1,0,0,0,0,0:38,0:43,9,17,7,29,1,7,1,19,1,1,1,3,7,9,5,7,9,17,5,23,0,0,1,3,0,0,1,3,0,0,15,41,15,49,0,1,0,0,0,0,0,0,0:00,0:00,15,41,13,47,6,31,5,38,6,6,4,4,3,4,4,5,13,38,9,42,2,3,4,5,0,0,0,0,0,0,17,31,13,38,0,1,0,0,0,0,0,0,0:44,0:00,15,29,7,32,5,18,2,27,5,6,3,3,5,5,2,2,10,22,6,29,3,4,1,3,2,3,0,0,0,0,23,46,10,32,0,2,0,0,0,0,0,0,0:05,0:07,15,38,8,30,3,24,2,23,4,4,6,6,8,10,0,1,13,33,6,27,2,5,2,3,0,0,0,0,0,0,14,41,8,53,0,0,0,0,0,0,0,0,0:00,0:01,14,41,8,53,5,30,6,48,4,5,2,4,5,6,0,1,13,40,8,53,1,1,0,0,0,0,0,0
20-Apr-13,Frank Mir,Daniel Cormier,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,20,35,35,50,0,0,0,0,0,0,0,0,0:01,2:27,7,22,24,39,2,15,9,22,4,6,11,13,1,1,4,4,3,15,5,16,3,6,19,23,1,1,0,0,0,0,15,28,26,36,0,0,0,0,0,0,0,0,0:00,2:31,6,19,17,27,2,15,8,16,2,2,5,7,2,2,4,4,3,15,2,8,3,4,15,19,0,0,0,0,0,0,18,26,41,53,0,0,0,1,0,0,0,0,0:17,2:36,11,19,18,30,1,8,10,19,8,9,7,10,2,2,1,1,7,14,3,8,4,5,15,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-13,Nate Diaz,Josh Thomson,L,W,KO/TKO,2,3:44,3 Rnd (5-5-5),0,0,20,54,15,33,0,0,1,1,0,0,0,0,0:24,0:23,10,44,15,33,9,40,7,20,0,3,3,3,1,1,5,10,9,42,8,22,0,1,5,6,1,1,2,5,0,1,20,40,29,46,1,1,0,0,1,0,0,0,0:30,0:58,11,30,21,38,8,25,16,30,2,4,4,6,1,1,1,2,6,22,5,12,4,6,8,11,1,2,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-13,Matt Brown,Jordan Mein,W,L,KO/TKO,2,1:00,3 Rnd (5-5-5),0,1,22,61,25,58,0,1,0,0,1,0,0,0,0:00,1:27,22,61,24,57,14,49,18,48,8,11,5,8,0,1,1,1,13,47,17,41,9,14,1,4,0,0,6,12,0,0,19,24,0,1,0,0,0,0,0,0,0,0,0:35,0:00,18,23,0,1,13,18,0,1,5,5,0,0,0,0,0,0,4,7,0,1,3,3,0,0,11,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-13,Chad Mendes,Darren Elkins,W,L,KO/TKO,1,1:08,3 Rnd (5-5-5),1,0,7,14,2,29,0,0,0,0,0,0,0,0,0:03,0:00,7,14,2,29,5,12,1,28,0,0,1,1,2,2,0,0,5,11,2,29,0,0,0,0,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-13,Francis Carmont,Lorenz Larkin,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,1,25,11,30,0,4,0,0,0,0,0,0,1:40,0:00,1,24,10,28,1,19,4,14,0,5,0,4,0,0,6,10,1,24,6,20,0,0,4,8,0,0,0,0,0,0,8,35,21,41,1,4,0,0,0,0,0,0,0:56,0:00,8,35,19,39,5,26,6,21,0,4,1,3,3,5,12,15,8,35,14,32,0,0,5,7,0,0,0,0,0,0,4,18,4,17,1,3,0,0,0,0,0,1,2:41,0:08,3,16,3,15,2,13,1,11,1,3,0,1,0,0,2,3,2,13,2,13,1,3,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-13,Ramsey Nijem,Myles Jury,L,W,KO/TKO,2,1:02,3 Rnd (5-5-5),0,0,9,15,12,21,1,1,2,2,0,0,1,1,2:19,2:15,5,11,3,8,2,7,1,6,2,3,1,1,1,1,1,1,4,9,2,6,0,0,0,0,1,2,1,2,0,1,1,17,2,16,0,0,0,0,0,0,0,0,0:00,0:02,1,17,2,16,1,15,2,11,0,2,0,2,0,0,0,3,1,17,1,15,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-13,Clifford Starks,Yoel Romero,L,W,KO/TKO,1,1:32,3 Rnd (5-5-5),0,1,3,18,12,12,0,0,0,1,0,0,0,0,0:00,0:03,3,18,12,12,1,14,6,6,1,3,1,1,1,1,5,5,3,18,8,8,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-13,Joseph Benavidez,Darren Uyenoyama,W,L,KO/TKO,2,4:50,3 Rnd (5-5-5),1,0,26,65,9,19,2,2,0,0,0,0,0,0,1:21,0:01,20,57,9,19,9,43,6,15,2,2,3,4,9,12,0,0,15,44,8,17,1,2,0,0,4,11,1,2,1,0,37,97,2,14,0,0,0,2,0,0,0,0,0:30,0:25,37,96,2,14,26,83,0,9,6,8,0,3,5,5,2,2,34,86,0,12,1,1,2,2,2,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-13,Tim Means,Jorge Masvidal,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,17,56,15,45,0,1,1,1,0,0,0,0,0:00,0:40,16,55,15,45,7,41,11,38,6,11,2,5,3,3,2,2,15,53,15,42,1,2,0,3,0,0,0,0,0,0,22,49,32,64,0,0,3,4,0,0,0,0,0:00,3:44,10,34,24,53,10,32,18,46,0,1,6,7,0,1,0,0,2,14,4,10,0,1,2,2,8,19,18,41,0,0,29,56,24,48,0,0,2,3,0,0,1,0,0:18,2:58,17,44,11,34,16,41,9,32,1,3,2,2,0,0,0,0,7,18,2,11,1,2,0,0,9,24,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-13,TJ Dillashaw,Hugo Viana,W,L,KO/TKO,1,4:22,3 Rnd (5-5-5),1,0,22,45,13,36,1,3,0,0,0,0,0,0,1:02,0:00,21,44,11,34,16,39,8,30,3,3,1,2,2,2,2,2,17,39,8,28,1,2,3,6,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Apr-13,Anthony Njokuani,Roger Bowling,W,L,KO/TKO,2,2:52,3 Rnd (5-5-5),0,0,16,27,21,51,0,0,1,1,0,0,0,0,0:00,0:54,14,25,16,45,9,19,8,29,4,5,4,9,1,1,4,7,10,21,11,38,4,4,2,4,0,0,3,3,1,0,12,21,11,31,0,1,0,0,0,0,0,0,0:02,0:00,12,21,11,31,6,14,7,26,3,4,2,2,3,3,2,3,12,20,11,31,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Luke Barnatt,Collin Hart,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,38,82,43,86,1,1,1,5,0,0,0,0,0:19,1:14,33,77,40,83,25,67,30,66,6,7,4,4,2,3,6,13,26,67,29,61,7,10,11,22,0,0,0,0,0,0,46,86,29,70,0,0,0,2,1,0,0,0,0:16,0:53,46,86,25,64,39,75,18,51,3,5,3,6,4,6,4,7,38,76,24,60,6,7,1,4,2,3,0,0,0,0,35,70,32,67,0,1,1,5,0,0,0,0,0:07,1:26,34,69,30,65,29,61,19,46,4,7,4,8,1,1,7,11,30,63,22,56,4,6,8,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Uriah Hall,Kelvin Gastelum,L,W,Decision - Split,3,5:00,3 Rnd (5-5-5),0,0,19,32,39,64,0,1,1,2,0,0,0,0,0:08,2:31,12,25,17,34,5,15,4,20,5,8,6,6,2,2,7,8,9,22,10,25,3,3,5,7,0,0,2,2,0,0,27,32,24,36,2,2,1,2,0,0,1,0,1:34,2:06,16,20,8,18,7,10,1,11,7,8,6,6,2,2,1,1,11,15,4,13,4,4,4,5,1,1,0,0,0,0,35,57,18,41,0,0,1,2,0,0,2,0,0:12,1:52,16,32,6,22,11,26,2,18,1,2,2,2,4,4,2,2,8,23,4,13,1,1,1,1,7,8,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Miesha Tate,Cat Zingano,L,W,KO/TKO,3,2:55,3 Rnd (5-5-5),0,0,33,49,18,24,2,5,0,0,0,1,0,1,2:55,0:45,19,34,12,17,18,33,7,12,1,1,5,5,0,0,0,0,14,26,10,14,2,4,2,3,3,4,0,0,0,0,19,28,29,33,1,2,0,0,3,0,0,1,2:01,2:36,3,6,13,13,3,6,6,6,0,0,3,3,0,0,4,4,1,2,5,5,0,0,0,0,2,4,8,8,0,0,2,3,60,63,0,0,1,1,0,0,0,0,0:00,2:32,1,2,10,12,0,1,10,12,1,1,0,0,0,0,0,0,1,2,1,3,0,0,6,6,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Justin Lawrence,Daniel Pineda,L,W,Submission,1,1:35,3 Rnd (5-5-5),0,0,0,2,4,5,0,0,2,3,0,1,0,0,0:00,1:19,0,2,1,2,0,2,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Sam Sicilia,Maximo Blanco,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,6,31,12,50,0,0,1,1,1,0,0,0,0:00,0:44,6,31,12,50,3,27,7,32,0,0,1,9,3,4,4,9,6,30,12,50,0,0,0,0,0,1,0,0,0,0,18,44,33,59,1,4,1,2,0,0,0,0,1:32,0:59,13,37,18,44,10,33,13,35,1,2,2,5,2,2,3,4,6,25,18,44,6,10,0,0,1,2,0,0,0,0,8,32,41,71,0,3,0,1,0,1,0,0,0:39,2:02,7,31,22,51,6,30,19,46,1,1,0,2,0,0,3,3,4,26,13,36,3,5,9,14,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Cole Miller,Bart Palaszewski,W,L,Submission,1,4:23,3 Rnd (5-5-5),0,0,6,44,18,62,1,1,0,0,1,0,0,0,0:44,0:00,5,43,18,62,1,36,7,48,1,4,2,4,3,3,9,10,5,43,17,61,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Bristol Marunde,Clint Hester,L,W,KO/TKO,3,3:53,3 Rnd (5-5-5),0,1,11,25,23,51,2,2,0,0,0,0,0,0,1:21,0:07,6,20,22,50,5,19,15,38,1,1,1,4,0,0,6,8,5,19,15,41,1,1,1,2,0,0,6,7,0,0,12,38,31,52,1,4,0,1,0,0,0,0,0:58,0:57,10,32,21,42,8,30,15,35,1,1,6,7,1,1,0,0,8,28,12,32,2,4,7,8,0,0,2,2,0,1,6,30,24,53,0,3,0,0,0,0,0,0,0:05,0:54,5,29,23,51,4,28,20,45,0,0,2,4,1,1,1,2,4,25,13,32,1,4,5,10,0,0,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Dylan Andrews,Jimmy Quinlan,W,L,KO/TKO,1,3:22,3 Rnd (5-5-5),1,0,33,40,7,10,0,0,1,4,0,0,0,0,0:08,2:47,20,24,7,10,20,24,5,8,0,0,2,2,0,0,0,0,4,5,7,10,4,4,0,0,12,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Urijah Faber,Scott Jorgensen,W,L,Submission,4,3:16,5 Rnd (5-5-5-5-5),0,0,18,27,5,8,1,2,1,3,2,0,0,0,3:20,0:48,11,16,5,7,8,13,2,4,3,3,1,1,0,0,2,2,8,12,5,7,2,3,0,0,1,1,0,0,0,0,42,70,21,50,1,1,0,2,0,0,0,0,1:05,0:20,28,56,20,48,14,40,12,38,11,13,3,5,3,3,5,5,27,54,20,47,1,1,0,1,0,1,0,0,0,0,34,61,32,67,1,1,0,0,0,0,0,0,0:11,1:01,30,50,31,66,16,35,19,53,13,14,3,4,1,1,9,9,30,50,24,58,0,0,7,8,0,0,0,0,0,0,25,42,18,48,1,2,0,1,1,0,0,0,0:29,0:00,24,41,17,47,19,35,12,41,5,6,1,2,0,0,4,4,22,39,16,46,2,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Josh Samman,Kevin Casey,W,L,KO/TKO,2,2:17,3 Rnd (5-5-5),0,0,17,27,45,54,0,0,0,0,0,2,0,0,1:13,3:13,13,23,12,19,3,11,9,14,9,11,3,5,1,1,0,0,1,1,0,2,11,19,1,1,1,3,11,16,1,0,38,56,19,22,0,0,0,1,0,0,0,0,1:04,0:00,23,39,2,3,10,22,0,1,12,16,2,2,1,1,0,0,0,2,0,1,19,28,2,2,4,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Robert McDaniel,Gilbert Smith,W,L,Submission,3,2:49,3 Rnd (5-5-5),0,0,36,39,12,17,0,0,3,3,1,0,2,0,1:40,2:56,11,14,3,7,7,9,0,2,3,4,2,4,1,1,1,1,1,3,1,4,3,4,2,3,7,7,0,0,0,0,36,48,9,21,0,0,0,1,0,1,0,0,2:35,0:39,20,32,8,20,15,26,5,17,2,3,2,2,3,3,1,1,13,23,8,18,3,4,0,2,4,5,0,0,0,0,25,30,3,7,0,0,0,1,2,0,0,1,2:02,0:15,4,8,3,7,4,8,1,5,0,0,2,2,0,0,0,0,4,8,3,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-13,Travis Browne,Gabriel Gonzaga,W,L,KO/TKO,1,1:11,3 Rnd (5-5-5),1,0,11,12,3,3,0,0,0,2,0,0,0,0,0:00,0:58,9,10,1,1,7,8,0,0,1,1,1,1,1,1,0,0,0,1,0,0,9,9,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Apr-13,Ryan Couture,Ross Pearson,L,W,KO/TKO,2,3:45,3 Rnd (5-5-5),0,0,20,39,20,23,1,5,0,0,0,0,0,0,2:36,0:00,17,36,6,8,3,12,4,6,8,12,2,2,6,12,0,0,7,18,4,6,10,18,2,2,0,0,0,0,0,1,15,44,28,39,0,2,1,1,0,0,0,0,0:32,0:10,12,41,22,33,4,26,18,29,4,6,4,4,4,9,0,0,8,36,18,26,4,5,1,1,0,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Apr-13,Gegard Mousasi,Ilir Latifi,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,20,41,4,34,0,0,0,1,0,0,0,0,0:06,0:00,20,41,4,34,12,28,4,33,2,6,0,0,6,7,0,1,20,41,4,33,0,0,0,1,0,0,0,0,0,0,24,52,6,39,0,0,0,1,0,0,0,0,0:00,0:00,24,52,6,39,20,42,3,34,3,9,3,5,1,1,0,0,24,52,6,39,0,0,0,0,0,0,0,0,0,0,36,57,10,41,0,0,1,1,0,0,0,0,0:00,0:31,36,57,8,39,30,50,4,34,2,3,0,0,4,4,4,5,35,55,6,33,0,0,0,0,1,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Apr-13,Papy Abedi,Besam Yousef,W,L,Decision - Split,3,5:00,3 Rnd (5-5-5),0,0,25,39,29,43,2,2,0,0,0,0,0,0,2:32,0:50,17,31,12,23,4,13,6,16,10,11,4,5,3,7,2,2,3,9,3,6,8,10,9,17,6,12,0,0,0,0,27,38,62,83,1,3,1,2,0,0,0,0,1:39,1:22,23,33,16,33,7,13,7,24,16,18,8,8,0,2,1,1,5,9,1,4,12,16,15,29,6,8,0,0,0,0,17,20,51,59,1,1,1,1,0,0,0,0,1:26,2:13,13,16,15,23,3,5,9,15,9,10,6,6,1,1,0,2,2,3,4,9,7,8,11,13,4,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Apr-13,Michael Kuiper,Tom Lawlor,L,W,Submission,2,1:05,3 Rnd (5-5-5),0,0,22,33,9,11,3,3,0,7,0,0,0,0,1:31,2:50,13,22,6,8,10,16,3,5,3,5,3,3,0,1,0,0,0,1,1,3,4,6,5,5,9,15,0,0,0,0,1,7,1,5,0,0,0,0,0,1,0,0,0:39,0:00,1,7,1,5,1,5,1,5,0,1,0,0,0,1,0,0,1,7,1,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
